"finch_id","finch_cat_id","finch_cat_name","name","description","additionalproperties","features","brand_name"
tgt_us___85018282,"46287a6a",Baby Bedding,Trend Lab 100% Cotton Flannel Fitted Sheet - Tropical Leaves,The Tropical Leaves Deluxe Flannel Fitted Crib Sheet by Trend Lab is 100% brushed cotton and features a leaf scatter print in sage green. Crib sheet fits a standard 28 in x 52 in crib mattress and features 10-inch-deep pockets with elastic surrounding the entire opening ensuring a more secure safer fit. Coordinates with the Tanzania collection by Trend Lab. Please adhere to JPMA’s Safe Infant Bedding Practices.,"{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-2902\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Woven\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""Not Applicable\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""10 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}""}","{""Sage green tropical leaves print"",""Fits Standard Crib Sheet 28 in x 52 in"",""10-inch-deep pockets with elastic fit"",""100% brushed cotton flannel"",""Coordinating Tanzania bedding and accessories by Trend Lab are sold separately""}",Trend Lab
tgt_us___75558103,"870e6274",Crib Mattresses,Beautyrest Black Diamond 2 Stage Crib and Toddler Mattress - White,"Create an unparalleled sleep experience for your little one with the Beautyrest Black Beginnings Diamond 2 Stage Crib and Toddler Mattress. At the core of this baby mattress 231 Pocketed Coil springs provide firm and even support. These individually wrapped coils provide greater durability than traditional coils while delivering pressure relief. Built to keep up with your child's changing sleep needs, this mattress is designed with two distinct sides, the infant side features a firm, soy enhanced foam layer for comforting support while the toddler side has a layer of Micro Diamond Memory Foam which creates a cool, comfortable sleep space.","{""{\""name\"": \""Origin\"", \""value\"": \""Made in the USA\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-08-0083\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 27.5 Inches (W)\""}"",""{\""name\"": \""Weight\"", \""value\"": \""26 Pounds\""}"",""{\""name\"": \""Fill Material\"", \""value\"": \""54% Polyurethane Foam, 30% Cotton, 16% Polyester Fiber\""}"",""{\""name\"": \""Features\"", \""value\"": \""Removable Cover\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Woven\""}"",""{\""name\"": \""Cover Material\"", \""value\"": \""Polyester\""}"",""{\""name\"": \""Foam Type\"", \""value\"": \""High-Density Foam\""}"",""{\""name\"": \""Mattress Feel\"", \""value\"": \""Firm\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""GreenGuard Gold Certified\""}"",""{\""name\"": \""Coil type\"", \""value\"": \""No Coils\""}"",""{\""name\"": \""Mattress Thickness\"", \""value\"": \""6 Inches\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Spot or Wipe Clean\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""1 Year Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Inside the mattress 231 Beautyrest Pocketed Coil springs are individually wrapped to provide durability and deliver pressure point relief"",""Unique infant and toddler sides provide ideal comfort for each stage of your child's life"",""Infant side: features a soy enhanced foam layer for comfort and support; Toddler side: features Micro Diamond Memory Foam, micro diamonds in the foam work to conduct heat away to help with a cooler night's sleep"",""BeautyEdge Support: firm soy enhanced foam edges create superior support and stability right to the edge of the mattress"",""GREENGUARD Gold certified: recognizes products with low chemical emissions, contributing to healthier environments | CertiPUR-US certified: Certified foam products are made without PBDE fire retardants, lead, mercury, formaldehyde, prohibited phthalates and other potentially harmful materials""}",Beautyrest
tgt_us___53046490,"46287a6a",Baby Bedding,Sweet Jojo Designs Feather Fitted Crib Sheet,Feather Fitted Crib Sheets will help complete the look of your Sweet Jojo Designs nursery. This sheet fits all standard crib and toddler mattresses and is machine washable for easy care. The Sweet Jojo Designs Feather Collection features a multicolored feather print and offers this matching multicolored feather print fitted sheet.,"{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-6552\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Plain Weave\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Polyester\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""200\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""8 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""No Applicable Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Sweet Jojo Designs Feather Bedding Collection"",""Fitted Crib Sheet made of Brushed Microfiber Fabric"",""52\"" long x 28\"" wide x 8\"" deep"",""Machine Washable"",""Fitted crib sheet features elastic edges""}",Sweet Jojo Designs
tgt_us___53382799,"5f317679",Baby Towels,Johnson's Baby Shampoo - 13.6 fl oz,"Johnson's Baby Shampoo provides a mild, gentle clean that won't irritate your baby's eyes during bath time. Specially formulated for fine baby hair and delicate scalp, this gentle cleansing baby hair shampoo gently washes away dirt and germs as it leaves your little one's hair soft, shiny, clean and smelling baby fresh. The Johnson's No More Tears formula is as gentle to the eyes as pure water and won't irritate baby's eyes during bath time. This tear-free baby shampoo is hypoallergenic, pediatrician-tested, and free of parabens, phthalates, sulfates, and dyes. To use, wet baby's hair with warm water, apply tear-free baby shampoo, gently lather, and rinse. For over 125 years, Johnson's formulas have been specially designed for baby's unique and delicate skin and hair. We collaborated with and listened to 11,500 parents, midwives, and pediatricians around the world.","{""{\""name\"": \""Origin\"", \""value\"": \""Made in the USA or Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""007-08-1213\""}"",""{\""name\"": \""Scent\"", \""value\"": \""Floral, Fruit\""}"",""{\""name\"": \""Hair Type\"", \""value\"": \""Thick, Fine, All Hair Types\""}"",""{\""name\"": \""Health Facts\"", \""value\"": \""Dye-Free, Paraben-Free, Phthalate-Free, Sulfate-Free\""}"",""{\""name\"": \""Product Form\"", \""value\"": \""Liquid\""}"",""{\""name\"": \""Recommended Use\"", \""value\"": \""Daily\""}"",""{\""name\"": \""Beauty Purpose\"", \""value\"": \""Basic Conditioning\""}"",""{\""name\"": \""Net weight\"", \""value\"": \""13.6 fl oz (US)\""}"",""{\""name\"": \""Features\"", \""value\"": \""Tear-Free\""}""}","{""Bottle of Johnson's Baby Shampoo to gently wash away dirt & germs from your baby's hair & skin"",""Tear-free baby shampoo provides a mild gentle clean that won't irritate baby's eyes during bath time"",""Specially designed for baby's unique and delicate hair but suitable for kids and adults too"",""Nourishing baby hair shampoo leaves hair clean, soft, shiny, and smelling baby fresh"",""Johnson's No More Tears formula in this tear-free baby shampoo is as gentle to the eyes as pure water"",""Shampoo is hypoallergenic; pediatrician-tested; and free of parabens, phthalates, sulfates, & dyes"",""For over 125 years, Johnson's formulas have been specially made for baby's delicate skin and hair"",""We collaborated with and listened to 11,500 parents, midwives, and pediatricians around the world""}",Johnson's
tgt_us___88474884,"46287a6a",Baby Bedding,Babyletto Daisy Muslin Mini Crib Sheet,Our mini crib sheets are consciously crafted from breathable and soft GOTS-certified organic muslin cotton to ensure your baby has the perfect sleeping environment.,"{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-7220\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""38 Inches (L), 24 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Muslin\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Organic Cotton\""}"",""{\""name\"": \""Sheet Features\"", \""value\"": \""4 Corner Fitted Elastic\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""178\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""Global Organic Textile Standard Certified\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""38 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash, Hand Wash, Tumble Dry, Line Dry or Lay Flat to Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""1 Year Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""100% ORGANIC COTTON: Crafted entirely of preferred cotton fibers grown without chemicals, pesticides, or GMOs."",""CERTIFIED GOTS (Global Organic Textile Standards): Meets stringent environmental criteria along the entire supply chain, as well as some of the world's strictest social responsibility standards."",""LIGHTWEIGHT & BREATHABLE: Muslin weave allows for air to flow freely to reduce the risk of overheating, while still keeping your babe cozy"",""SOFT & STRONG: Durable muslin cotton withstands countless washes and softens with every cycle. Wash cold and hang or tumble dry low."",""SNUG FIT: Designed for a 360 degree fit on a U.S. standard mini crib mattress (37.5\"" x 23.5\""). We recommend our Pure by babyletto line of hypoallergenic and GREENGUARD Gold certified mini crib mattresses"",""DESIGNS THAT FEEL LIKE YOU: Lovingly designed by Clementine Kids for babyletto to bring art that inspires & soothes to your nursery.""}",Babyletto
tgt_us___51612429,"46287a6a",Baby Bedding,Trend Lab Deluxe Flannel Fitted Crib Sheet - Lilac Winter Forest,"Trend Lab Deluxe Flannel Fitted Crib Sheets are cozy and stylish. Our soft 100% cotton flannel Lilac Winter Forest crib sheet features cuddly forest animals with woodsy icons in beautiful glacier blue, dove gray, pomegranate red, periwinkle purple, Icelandic blue, and white. Our deluxe 10 inch deep pockets and full length elastic offers a more secure fit on standard 28 inch x 52 inch crib mattresses. Sheets are machine washable. Additional colors, prints and Deluxe Flannel products from Trend Lab are sold separately.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-9086\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Flannel\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""200\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""10 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}""}","{""100% cotton"",""Deluxe 10 inch deep pockets"",""Full length elastic"",""Fits on standard 28 inch x 52 inch crib mattresses"",""100% Certified Woman Owned Company""}",Trend Lab
tgt_us___13933684,"870e6274",Crib Mattresses,Simmons Kids' SlumberTime Naturally Mattress,"Your little one will sleep soundly on this SlumberTime Naturally Crib and Toddler Mattress from Simmons Kids! Featuring a firm, sustainable soy enhanced foam core construction and naturally blended woven cotton cover, the SlumberTime Naturally Crib and Toddler Mattress is a healthy alternative for your child’s bedroom. All Simmons Kids crib mattresses are GREENGUARD Gold Certified and meet the strictest standards offered by the GREENGUARD Environmental Institute, which recognizes products with low chemical emissions, contributing to improved indoor air quality.","{""{\""name\"": \""Origin\"", \""value\"": \""Made in the USA\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-08-2385\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 27.5 Inches (W)\""}"",""{\""name\"": \""Weight\"", \""value\"": \""15 Pounds\""}"",""{\""name\"": \""Fill Material\"", \""value\"": \""70% Cotton, 30% Polyester\""}"",""{\""name\"": \""Features\"", \""value\"": \""Removable Cover\""}"",""{\""name\"": \""Foam Type\"", \""value\"": \""Latex Foam\""}"",""{\""name\"": \""Mattress Feel\"", \""value\"": \""Firm\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""GreenGuard Gold Certified\""}"",""{\""name\"": \""Coil type\"", \""value\"": \""No Coils\""}"",""{\""name\"": \""Mattress Thickness\"", \""value\"": \""6 Inches\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""Lifetime Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Firm soy enhanced foam core offers superior firmness for baby and toddler"",""Designed to grow with your child: labeled infant and toddler sides provide ideal support and comfort for each age range; an additional layer of comfort for toddlers with deluxe soy enhanced foam layer"",""GREENGUARD Gold certified: recognizes products with low chemical emissions, contributing to healthier environments; CertiPUR-US certified: Certified foam products are made without PBDE fire retardants, lead, mercury, formaldehyde, prohibited phthalates and other potentially harmful materials"",""Naturally blended woven cotton cover has medical grade waterproof backing"",""Meets or exceeds flammability, lead, phthalate and CPSIA testing and does not contain toxic fire retardants""}",Simmons
tgt_us___75003575,"46287a6a",Baby Bedding,Sweet Jojo Designs Mini Fitted Sheet - Outdoor Adventure - Blue,"Sweet Jojo Designs Outdoor Adventure Bedding Collection offers this coordinating mini crib sheet designed for smaller size cribs, play yards, and portable cribs. Made with soft and cozy fabrics in take this mini sheet with you when you travel to provide a fun and comfortable place for your sleeping baby, or use with your mini crib for a splash of fun in your space saving nursery.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-1595\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""38 Inches (L), 24 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Microfiber\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Microfiber\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""200\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""6 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}""}","{""Sweet Jojo Designs Outdoor Adventure Bedding Collection"",""Designed for mini cribs and portable cribs"",""Features Brushed Microfiber"",""Fitted sheet measures 24\"" x 38\"" x 5\"""",""Elastic in 4 corners helps keep sheet in place""}",Sweet Jojo Designs
tgt_us___53046480,"46287a6a",Baby Bedding,Sweet Jojo Designs Mod Arrow Fitted Crib Sheet - Mint/Coral,"Coral and Mint Mod Arrow Fitted Crib Sheets will help complete the look of your Sweet Jojo Designs nursery. This sheet fits all standard crib and toddler mattresses and is machine washable for easy care. The Sweet Jojo Designs Mod Arrow Coral Collection features a multicolored arrow print, and offers this matching arrow print fitted sheet.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-6555\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Plain Weave\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Polyester\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""200\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""8 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""No Applicable Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Sweet Jojo Designs Mod Arrow Coral Collection"",""Fitted Crib Sheet made of Brushed Microfiber Fabric"",""52\"" long x 28\"" wide x 8\"" deep"",""Machine Washable"",""Fitted crib sheet features elastic edges""}",Sweet Jojo Designs
tgt_us___86715399,"46287a6a",Baby Bedding,Bacati - Ikat Yellow/Gray Dots/Giraffe Muslin 2 pc Security Blankets,"Bacati - 2 Pack Muslin Security Blankets14 x 14 inches. Includes 2, 2-Layered Security Blankets. Breathable Fabric: open weave allows for airflow. 100% Cotton Muslin fabrics excluding decorations/trims.Practical: two coordinating security blankets; one for the wash and one for snuggling. Machine washable, gets softer with every wash. Two pre-washed 100% cotton muslin security blankets with satin trim. Safety is our #1 priority for baby! All Bacati product contain no restricted chemicals, meet strict social responsibility standards. Bacati is proud to be able to bring fun, colorful, vibrant designs to the nursery. Love our prints or individual nursery dcor items? Bacati is a ""one-stop shop"" for all of your registry needs and has many coordinating items available to purchase separately in this & other Bacati Bedding Collections! Designed by experienced designers who prioritize baby essentials & keep maximum comfort in mind. Our nursery collections are versatile to mix between colors & prints and suit every taste & style to add to your collection later!","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""14 inches (L), 1 inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Muslin\""}"",""{\""name\"": \""Style\"", \""value\"": \""Security Blankets\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""90% Cotton, 10% Polyester\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""200\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""2\""}"",""{\""name\"": \""Product Name\"", \""value\"": \""Bacati - Ikat Yellow/Gray Dots/Giraffe Muslin 2 pc Security Blankets\""}"",""{\""name\"": \""Prop 65 Warning\"", \""value\"": \""No\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Line Dry or Lay Flat to Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""90 Day Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""TIMELESS: Our classic, high-quality swaddles and blankets will stay in your family for generations."",""ESSENTIALS: Our security blankets are safe against your babys skin with no harmful chemicals in the fabric; perfect size for cuddling & sleeping, 14 x 14, soft security blankets provide comfort for your babies wherever they go"",""SOFT & COMFORTING: With every wash, our baby blankets get softer and more gentle on baby's skin."",""MADE WITH LOVE: 100% cotton muslin is light and breathable, preventing your baby from overheating. Silky satin trim is perfect for cuddling and comforting your baby to sleep."",""MADE BY PARENTS FOR PARENTS:Bacatibaby products support you from newborn through early childhood.""}",Bacati
tgt_us___86859031,"46287a6a",Baby Bedding,Flannel Fitted Crib Sheet - Rainbow - Cloud Island™,"This Flannel Fitted Crib Sheet from cloud island™ is designed to fit standard cribs and toddler beds. Made from 100% flannel cotton with a soft finish, the standard crib sheet fits a six-inch mattress and is designed with all-around elastic for a secure fit. It's decked out in an allover print of tiny rainbows in pale pink on a white background to give your baby's nursery decor a fun update.cloud island™: Designed with love. Made without compromise.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-7918\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Flannel\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""80\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""MADE IN GREEN by OEKO-TEX\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""6 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}""}","{""Standard crib/toddler bed fitted sheet"",""Pale pink rainbow prints on white background"",""100% flannel cotton with soft finish"",""Fully elastic"",""Made in Green by OEKO-TEX""}",Cloud Island
tgt_us___83689624,"46287a6a",Baby Bedding,Bacati - Solid Navy Blue with Solid Border Blanket (Navy Blue/Grey Border),"Bacati Baby plush solid mink navy blanket with solid grey color dot mink border is a super soft, warm and cozy baby blanket to add to your little one's nursery. Measuring 30x40 inches, our blanket is soft and gentle on baby's skin and great for everyday use. Our blanket is great for snuggle and sleep, but also as a stroller cover, car seat blanket and more. The velvety smooth mink blanket is soft on baby's sensitive skin, while the dotted border is fun for your little one when used for tummy time or outfit changes. It coordinates perfectly with many Bacati Bedding Collections.","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""40 inches (L), 30 inches (H) x 1 inches (W)\""}"",""{\""name\"": \""Weight\"", \""value\"": \""1 pounds\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Knitted\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Polyester\""}"",""{\""name\"": \""Style\"", \""value\"": \""Baby Blankets\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""250\""}"",""{\""name\"": \""Eligible for 2-Day Shipping\"", \""value\"": \""No\""}"",""{\""name\"": \""Only Eligible as Add-On Item\"", \""value\"": \""No\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Prop 65 Warning\"", \""value\"": \""No\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""30 Year Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Bacati - Solid Navy Blue with Solid Border Blanket (Navy/Grey Border)"",""Cozy, comfortable soft plush blanket with frame border"",""Made with 100% polyester excluding decorations, Size : 30 x 40 inches."",""Soft and gentle on baby's skin."",""Optimal for everyday use, Affordable and high quality plush blanket.""}",Bacati
tgt_us___76465694,"7fbb35d1",Sippy Cups,Chicco Glow in The Dark Sippy Cup 12M+ - Pink 9oz,"Keep baby's beverage cool and easy to find with the Chicco Glow In The Dark Insulated Rim Spout Trainer Sippy Cup. The double-wall design keeps drinks cooler longer and prevents sweating, and the narrow-edge spout is designed to train toddlers to drink from the rim of a cup. With a unique ergonomic design, this bite-proof spout encourages proper lower lip positioning with plenty of space for little noses. Spills have never been easier to avoid. With the one-piece construction silicone valve in place, gentle sipping activates the flow of liquid from the spout. You can flip the sippy cup upside down and all around without leaking a drop. Or easily remove the valve for practice with free-flow drinking. The contoured shape of the cup is specially designed for tiny hands to grab and hold. The Chicco Glow In The Dark Insulated Rim-Spout Trainer Sippy is loved by kids and parents alike with adorable illustrations decorating each cup and mix and match lids for the perfect color combo. For a quick and easy wash, all parts are dishwasher safe. With minimal parts that are all interchangeable, the Chicco Glow In The Dark Insulated Rim Spout Trainer Sippy Cup is exactly what every parent needs: functional, minimalistic, easy to clean, and loved by big and little kids alike.","{""{\""name\"": \""Origin\"", \""value\"": \""Made in the USA or Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-05-0197\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""6.5 Inches (H) x 2.75 Inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""12 Months and Up\""}"",""{\""name\"": \""Features Dining\"", \""value\"": \""Double Wall Construction, Drinking Spout, Hard Spout, Spill Proof, Drink-Thru Lid, Insulated, BPA-Free\""}"",""{\""name\"": \""Lid Material\"", \""value\"": \""Polypropylene\""}"",""{\""name\"": \""Capacity (Volume)\"", \""value\"": \""9 fl oz (US)\""}"",""{\""name\"": \""Used For\"", \""value\"": \""Cold Beverages\""}"",""{\""name\"": \""Material\"", \""value\"": \""Polyethylene, Silicone, Polypropylene\""}"",""{\""name\"": \""Battery\"", \""value\"": \""No Battery Used\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Dishwasher-Safe Top Rack Only\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""90 Day Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""CUP GLOWS IN THE DARK - makes it easy to find!"",""INSULATED - double wall insulation keeps drinks cooler, longer"",""RIM SPOUT TRAINER has a narrow-edge bite-proof spout and a unique ergonomic design that encourages proper lip positioning for easy drinking"",""NO SPILL SIPPY CUP with sip activated flow for spill free drinking, or remove the valve so your child can practice free-flow drinking"",""INTERCHANGEABLE lids, spouts and cups, all BPA, Latex and PVC Free"",""Suitable for children 12+ months""}",Chicco
tgt_us___76201886,"46287a6a",Baby Bedding,The Peanutshell Woodland Trail Baby Blanket,"The Woodland Trail Blanket by The Peanutshell features a fanciful deer head print on a navy ground. The reversible blanket can be alternated to a light and fluffy faux sherpa; white contrast trim wraps to the printed side. The repeated pattern bounds off the dark background like a young buck. Perfect for any little one ready for any adventure; an outing around town, an afternoon snuggle or some tummy time, this blanket has you covered! Great with The Peanutshell Woodland Trail nursery collection or as a gift.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-9617\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""40 Inches (L), 30 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Woven\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Polyester, Cotton\""}"",""{\""name\"": \""Style\"", \""value\"": \""Baby Blankets\""}"",""{\""name\"": \""Sheet Features\"", \""value\"": \""Reversible\""}"",""{\""name\"": \""Material: Textile 2\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""Not Applicable\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash, Tumble Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""No Applicable Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Plush reversible baby blanket"",""Ideal for tummy time, afternoon cuddle or snuggle"",""Measures 40 x 30"",""Coordinates with complete collection of Woodland Trail""}",The Peanutshell
